,Status
12771,True
12772,True
12773,False
12774,True
12775,True
12776,True
12777,True
12778,True
12779,True
12780,True
12781,True
12782,False
12783,True
12784,True
12785,True
12786,False
12787,True
12788,False
12789,True
12790,True
12791,True
12792,True
12793,True
12794,True
12795,True
12796,True
12797,True
12798,False
12799,True
12800,False
12801,False
12802,True
12803,True
12804,True
12805,True
12806,True
12807,False
12808,True
12809,False
12810,True
12811,True
12812,False
12813,True
12814,True
12815,True
12816,True
12817,False
12818,True
12819,True
12820,False
12821,False
12822,False
12823,True
12824,True
12825,False
12826,True
12827,True
12828,True
12829,True
12830,False
12831,False
12832,False
12833,True
12834,True
12835,False
12836,True
12837,True
12838,False
12839,True
12840,True
12841,True
12842,True
12843,True
12844,True
12845,False
12846,True
12847,True
12848,True
12849,False
12850,True
12851,True
12852,True
12853,True
12854,True
12855,True
12856,False
12857,True
12858,False
12859,True
12860,True
12861,True
12862,True
12863,True
12864,True
12865,True
12866,True
12867,True
12868,True
12869,True
12870,False
12871,True
12872,True
12873,False
12874,True
12875,True
12876,True
12877,True
12878,True
12879,False
12880,False
12881,False
12882,True
12883,False
12884,True
12885,True
12886,True
12887,True
12888,False
12889,True
12890,True
12891,True
12892,True
12893,True
12894,False
12895,False
12896,True
12897,True
12898,True
12899,True
12900,True
12901,True
12902,True
12903,True
12904,True
12905,True
12906,True
12907,True
12908,False
12909,True
12910,True
12911,True
12912,True
12913,True
12914,True
12915,False
12916,True
12917,True
12918,True
12919,True
12920,True
12921,True
12922,True
12923,True
12924,True
12925,False
12926,False
12927,True
12928,True
12929,True
12930,False
12931,True
12932,False
12933,True
12934,False
12935,True
12936,True
12937,True
12938,False
12939,True
12940,True
12941,False
12942,True
12943,True
12944,True
12945,True
12946,False
12947,True
12948,True
12949,True
12950,True
12951,True
12952,True
12953,True
12954,False
12955,True
12956,True
12957,True
12958,True
12959,True
12960,True
12961,False
12962,True
12963,True
12964,True
12965,True
12966,True
12967,True
12968,True
12969,True
12970,True
12971,True
12972,True
12973,True
12974,True
12975,True
12976,True
12977,True
12978,True
12979,True
12980,True
12981,True
12982,True
12983,False
12984,True
12985,True
12986,True
12987,False
12988,True
12989,True
12990,True
12991,True
12992,True
12993,True
12994,True
12995,True
12996,False
12997,True
12998,True
12999,False
13000,True
13001,False
13002,True
13003,True
13004,True
13005,False
13006,True
13007,True
13008,True
13009,True
13010,True
13011,True
13012,False
13013,True
13014,False
13015,True
13016,True
13017,False
13018,True
13019,False
13020,True
13021,False
13022,True
13023,True
13024,True
13025,False
13026,True
13027,True
13028,True
13029,True
13030,True
13031,True
13032,True
13033,True
13034,True
13035,False
13036,True
13037,True
13038,True
13039,True
13040,True
13041,True
13042,True
13043,True
13044,True
13045,True
13046,True
13047,False
13048,True
13049,True
13050,False
13051,True
13052,False
13053,True
13054,False
13055,True
13056,True
13057,True
13058,True
13059,False
13060,True
13061,False
13062,True
13063,False
13064,False
13065,True
13066,False
13067,False
13068,True
13069,True
13070,False
13071,True
13072,True
13073,True
13074,True
13075,True
13076,True
13077,True
13078,True
13079,False
13080,True
13081,True
13082,True
13083,True
13084,True
13085,True
13086,True
13087,True
13088,False
13089,True
13090,True
13091,True
13092,True
13093,True
13094,True
13095,True
13096,True
13097,True
13098,True
13099,True
13100,True
13101,True
13102,True
13103,True
13104,True
13105,True
13106,True
13107,True
13108,True
13109,True
13110,True
13111,True
13112,True
13113,True
13114,True
13115,True
13116,True
13117,True
13118,True
13119,False
13120,False
13121,True
13122,True
13123,True
13124,True
13125,False
13126,True
13127,True
13128,True
13129,True
13130,True
13131,True
13132,True
13133,False
13134,True
13135,True
13136,True
13137,True
13138,True
13139,True
13140,True
13141,True
13142,True
13143,True
13144,True
13145,True
13146,True
13147,True
13148,True
13149,True
13150,True
13151,True
13152,False
13153,False
13154,True
13155,True
13156,True
13157,True
13158,False
13159,False
13160,True
13161,False
13162,True
13163,True
13164,True
13165,True
13166,True
13167,True
13168,True
13169,True
13170,True
13171,True
13172,True
13173,True
13174,True
13175,True
13176,True
13177,True
13178,True
13179,True
13180,True
13181,False
13182,True
13183,False
13184,True
13185,True
13186,False
13187,True
13188,True
13189,True
13190,True
13191,True
13192,True
13193,True
13194,False
13195,False
13196,False
13197,True
13198,False
13199,True
13200,True
13201,True
13202,True
13203,True
13204,True
13205,True
13206,True
13207,True
13208,False
13209,True
13210,False
13211,True
13212,True
13213,True
13214,False
13215,True
13216,True
13217,True
13218,True
13219,True
13220,True
13221,False
13222,True
13223,True
13224,True
13225,True
13226,False
13227,True
13228,True
13229,True
13230,True
13231,True
13232,True
13233,True
13234,True
13235,True
13236,True
13237,True
13238,False
13239,True
13240,True
13241,True
13242,True
13243,False
13244,True
13245,True
13246,True
13247,False
13248,True
13249,True
13250,True
13251,True
13252,False
13253,False
13254,True
13255,False
13256,False
13257,False
13258,True
13259,True
13260,True
13261,True
13262,True
13263,True
13264,False
13265,True
13266,True
13267,True
13268,False
13269,True
13270,False
13271,True
13272,True
13273,False
13274,True
13275,True
13276,True
13277,True
13278,False
13279,False
13280,False
13281,True
13282,True
13283,False
13284,False
13285,False
13286,True
13287,True
13288,False
13289,True
13290,True
13291,True
13292,True
13293,True
13294,True
13295,True
13296,True
13297,True
13298,True
13299,True
13300,False
13301,True
13302,False
13303,True
13304,True
13305,True
13306,True
13307,True
13308,True
13309,True
13310,True
13311,True
13312,True
13313,True
13314,True
13315,True
13316,True
13317,False
13318,True
13319,True
13320,True
13321,True
13322,True
13323,False
13324,True
13325,True
13326,True
13327,True
13328,True
13329,True
13330,False
13331,True
13332,True
13333,False
13334,True
13335,True
13336,True
13337,False
13338,True
13339,True
13340,True
13341,True
13342,True
13343,False
13344,True
13345,True
13346,True
13347,True
13348,True
13349,False
13350,True
13351,True
13352,True
13353,True
13354,True
13355,True
13356,True
13357,True
13358,True
13359,False
13360,True
13361,True
13362,False
13363,True
13364,True
13365,True
13366,False
13367,True
13368,True
13369,True
13370,False
13371,True
13372,False
13373,False
13374,False
13375,True
13376,True
13377,True
13378,True
13379,True
13380,True
13381,True
13382,True
13383,True
13384,True
13385,True
13386,True
13387,True
13388,True
13389,True
13390,True
13391,True
13392,False
13393,True
13394,True
13395,True
13396,False
13397,True
13398,True
13399,True
13400,True
13401,True
13402,True
13403,True
13404,True
13405,True
13406,True
13407,True
13408,True
13409,True
13410,True
13411,False
13412,False
13413,True
13414,True
13415,True
13416,True
13417,True
13418,True
13419,False
13420,True
13421,False
13422,True
13423,True
13424,True
13425,True
13426,True
13427,True
13428,True
13429,False
13430,True
13431,True
13432,True
13433,True
13434,True
13435,True
13436,True
13437,True
13438,True
13439,False
13440,True
13441,True
13442,False
13443,True
13444,True
13445,True
13446,False
13447,False
13448,True
13449,True
13450,True
13451,False
13452,True
13453,True
13454,True
13455,True
13456,True
13457,True
13458,True
13459,True
13460,False
13461,True
13462,False
13463,False
13464,True
13465,True
13466,True
13467,True
13468,False
13469,False
13470,True
13471,True
13472,True
13473,True
13474,True
13475,True
13476,True
13477,True
13478,False
13479,True
13480,True
13481,True
13482,True
13483,True
13484,False
13485,True
13486,False
13487,True
13488,True
13489,True
13490,False
13491,True
13492,True
13493,False
13494,True
13495,True
13496,True
13497,False
13498,True
13499,True
13500,False
13501,True
13502,False
13503,False
13504,True
13505,False
13506,True
13507,True
13508,True
13509,True
13510,False
13511,True
13512,False
13513,True
13514,True
13515,True
13516,False
13517,True
13518,True
13519,False
13520,True
13521,False
13522,True
13523,True
13524,True
13525,True
13526,True
13527,True
13528,True
13529,True
13530,True
13531,True
13532,True
13533,True
13534,True
13535,True
13536,True
13537,False
13538,True
13539,True
13540,True
13541,False
13542,True
13543,True
13544,False
13545,True
13546,True
13547,True
13548,True
13549,False
13550,True
13551,False
13552,True
13553,True
13554,True
13555,False
13556,True
13557,True
13558,False
13559,True
13560,True
13561,True
13562,False
13563,True
13564,True
13565,True
13566,True
13567,True
13568,True
13569,True
13570,True
13571,False
13572,True
13573,True
13574,False
13575,True
13576,True
13577,True
13578,True
13579,True
13580,True
13581,True
13582,True
13583,True
13584,True
13585,True
13586,True
13587,False
13588,True
13589,True
13590,False
13591,True
13592,True
13593,True
13594,True
13595,False
13596,True
13597,True
13598,True
13599,True
13600,True
13601,True
13602,True
13603,True
13604,True
13605,True
13606,True
13607,True
13608,True
13609,True
13610,True
13611,True
13612,True
13613,True
13614,True
13615,False
13616,True
13617,False
13618,True
13619,True
13620,False
13621,True
13622,False
13623,False
13624,True
13625,True
13626,True
13627,True
13628,True
13629,True
13630,True
13631,False
13632,True
13633,True
13634,True
13635,True
13636,True
13637,True
13638,True
13639,True
13640,False
13641,True
13642,True
13643,True
13644,True
13645,True
13646,True
13647,True
13648,True
13649,False
13650,True
13651,True
13652,False
13653,False
13654,True
13655,True
13656,False
13657,True
13658,True
13659,True
13660,True
13661,True
13662,False
13663,True
13664,True
13665,True
13666,True
13667,True
13668,True
13669,True
13670,False
13671,True
13672,True
13673,True
13674,True
13675,True
13676,False
13677,True
13678,True
13679,True
13680,True
13681,True
13682,True
13683,True
13684,True
13685,False
13686,True
13687,True
13688,False
13689,True
13690,True
13691,True
13692,True
13693,False
13694,True
13695,True
13696,True
13697,True
13698,False
13699,True
13700,True
13701,True
13702,True
13703,True
13704,False
13705,True
13706,True
13707,True
13708,True
13709,True
13710,False
13711,True
13712,True
13713,True
13714,True
13715,False
13716,True
13717,True
13718,True
13719,False
13720,True
13721,True
13722,True
13723,False
13724,False
13725,True
13726,True
13727,True
13728,True
13729,False
13730,False
13731,False
13732,False
13733,False
13734,True
13735,True
13736,False
13737,True
13738,True
13739,False
13740,True
13741,True
13742,False
13743,True
13744,True
13745,True
13746,False
13747,True
13748,True
13749,True
13750,True
13751,True
13752,True
13753,True
13754,True
13755,True
13756,True
13757,True
13758,True
13759,True
13760,True
13761,True
13762,False
13763,True
13764,True
13765,True
13766,False
13767,True
13768,True
13769,True
13770,True
13771,False
13772,True
13773,False
13774,True
13775,False
13776,True
13777,True
13778,False
13779,False
13780,True
13781,True
13782,True
13783,False
13784,True
13785,True
13786,True
13787,True
13788,True
13789,True
13790,True
13791,True
13792,True
13793,True
13794,True
13795,True
13796,True
13797,True
13798,True
13799,True
13800,True
13801,True
13802,True
13803,True
13804,True
13805,True
13806,True
13807,False
13808,True
13809,True
13810,True
13811,True
13812,True
13813,False
13814,True
13815,True
13816,True
13817,True
13818,True
13819,True
13820,False
13821,False
13822,True
13823,True
13824,False
13825,True
13826,True
13827,False
13828,True
13829,True
13830,True
13831,False
13832,False
13833,True
13834,True
13835,False
13836,True
13837,False
13838,True
13839,True
13840,True
13841,False
13842,False
13843,True
13844,False
13845,True
13846,True
13847,False
13848,True
13849,True
13850,True
13851,True
13852,False
13853,True
13854,True
13855,True
13856,True
13857,False
13858,True
13859,True
13860,True
13861,True
13862,True
13863,False
13864,False
13865,True
13866,True
13867,True
13868,False
13869,True
13870,True
13871,True
13872,True
13873,True
13874,False
13875,True
13876,True
13877,True
13878,True
13879,True
13880,True
13881,True
13882,True
13883,False
13884,True
13885,True
13886,True
13887,True
13888,True
13889,True
13890,True
13891,False
13892,False
13893,True
13894,True
13895,True
13896,True
13897,True
13898,True
13899,True
13900,True
13901,True
13902,False
13903,True
13904,False
13905,True
13906,False
13907,True
13908,True
13909,True
13910,True
13911,True
13912,False
13913,True
13914,True
13915,False
13916,True
13917,True
13918,True
13919,True
13920,True
13921,True
13922,True
13923,True
13924,True
13925,True
13926,True
13927,True
13928,True
13929,True
13930,True
13931,True
13932,True
13933,True
13934,True
13935,False
13936,True
13937,True
13938,False
13939,False
13940,False
13941,True
13942,True
13943,True
13944,True
13945,True
13946,True
13947,True
13948,True
13949,True
13950,True
13951,True
13952,True
13953,True
13954,False
13955,True
13956,True
13957,True
13958,True
13959,True
13960,True
13961,True
13962,True
13963,True
13964,True
13965,False
13966,True
13967,True
13968,True
13969,True
13970,True
13971,True
13972,False
13973,True
13974,False
13975,True
13976,True
13977,True
13978,False
13979,True
13980,True
13981,True
13982,True
13983,True
13984,True
13985,False
13986,False
13987,True
13988,True
13989,True
13990,True
