,Status
35230,False
35231,False
35232,False
35233,False
35234,False
35235,False
35236,False
35237,False
35238,False
35239,False
35240,False
35241,False
35242,False
35243,False
35244,False
35245,False
35246,False
35247,False
35248,False
35249,False
35250,False
35251,False
35252,False
35253,False
35254,False
35255,False
35256,False
35257,False
35258,False
35259,False
35260,False
35261,False
35262,False
35263,False
35264,False
35265,False
35266,False
35267,False
35268,False
35269,False
35270,False
35271,False
35272,False
35273,False
35274,False
35275,False
35276,False
35277,False
35278,False
35279,False
35280,False
35281,False
35282,False
35283,False
35284,False
35285,False
35286,False
35287,False
35288,False
35289,False
35290,False
35291,False
35292,False
35293,False
35294,False
35295,False
35296,False
35297,False
35298,False
35299,False
35300,False
35301,False
35302,False
35303,False
35304,False
35305,False
35306,False
35307,False
35308,False
35309,False
35310,False
35311,False
35312,False
35313,False
35314,False
35315,False
35316,False
35317,False
35318,False
35319,False
35320,False
35321,False
35322,False
35323,False
35324,False
35325,False
35326,False
35327,False
35328,False
35329,False
35330,False
35331,False
35332,False
35333,False
35334,False
35335,False
35336,False
35337,False
35338,False
35339,False
35340,False
35341,False
35342,False
35343,False
35344,False
35345,False
35346,False
35347,False
35348,False
35349,False
35350,False
35351,False
35352,False
35353,False
35354,False
35355,False
35356,False
35357,False
35358,False
35359,False
35360,False
35361,False
35362,False
35363,False
35364,False
35365,False
35366,False
35367,False
35368,False
35369,False
35370,False
35371,False
35372,False
35373,False
35374,False
35375,False
35376,False
35377,False
35378,False
35379,False
35380,False
35381,False
35382,False
35383,False
35384,False
35385,False
35386,False
35387,False
35388,False
35389,False
35390,False
35391,False
35392,False
35393,False
35394,False
35395,False
35396,False
35397,False
35398,False
35399,False
35400,False
35401,False
35402,False
35403,False
35404,False
35405,False
35406,False
35407,False
35408,False
35409,False
35410,False
35411,False
35412,False
35413,False
35414,False
35415,False
35416,False
35417,False
35418,False
35419,False
35420,False
35421,False
35422,False
35423,False
35424,False
35425,False
35426,False
35427,False
35428,False
35429,False
35430,False
35431,False
35432,False
35433,False
35434,False
35435,False
35436,False
35437,False
35438,False
35439,False
35440,False
35441,False
35442,False
35443,False
35444,False
35445,False
35446,False
35447,False
35448,False
35449,False
35450,False
35451,False
35452,False
35453,False
35454,False
35455,False
35456,False
35457,False
35458,False
35459,False
35460,False
35461,False
35462,False
35463,False
35464,False
35465,False
35466,False
35467,False
35468,False
35469,False
35470,False
35471,False
35472,False
35473,False
35474,False
35475,False
35476,False
35477,False
35478,False
35479,False
35480,False
35481,False
35482,False
35483,False
35484,False
35485,False
35486,False
35487,False
35488,False
35489,False
35490,False
35491,False
35492,False
35493,False
35494,False
35495,False
35496,False
35497,False
35498,False
35499,False
35500,False
35501,False
35502,False
35503,False
35504,False
35505,False
35506,False
35507,False
35508,False
35509,False
35510,False
35511,False
35512,False
35513,False
35514,False
35515,False
35516,False
35517,False
35518,False
35519,False
35520,False
35521,False
35522,False
35523,False
35524,False
35525,False
35526,False
35527,False
35528,False
35529,False
35530,False
35531,False
35532,False
35533,False
35534,False
35535,False
35536,False
35537,False
35538,False
35539,False
35540,False
35541,False
35542,False
35543,False
35544,False
35545,False
35546,False
35547,False
35548,False
35549,False
35550,False
35551,False
35552,False
35553,False
35554,False
35555,False
35556,False
35557,False
35558,False
35559,False
35560,False
35561,False
35562,False
35563,False
35564,False
35565,False
35566,False
35567,False
35568,False
35569,False
35570,False
35571,False
35572,False
35573,False
35574,False
35575,False
35576,False
35577,False
35578,False
35579,False
35580,False
35581,False
35582,False
35583,False
35584,False
35585,False
35586,False
35587,False
35588,False
35589,False
35590,False
35591,False
35592,False
35593,False
35594,False
35595,False
35596,False
35597,False
35598,False
35599,False
35600,False
35601,False
35602,False
35603,False
35604,False
35605,False
35606,False
35607,False
35608,False
35609,False
35610,False
35611,False
35612,False
35613,False
35614,False
35615,False
35616,False
35617,False
35618,False
35619,False
35620,False
35621,False
35622,False
35623,False
35624,False
35625,False
35626,False
35627,False
35628,False
35629,False
35630,False
35631,False
35632,False
35633,False
35634,False
35635,False
35636,False
35637,False
35638,False
35639,False
35640,False
35641,False
35642,False
35643,False
35644,False
35645,False
35646,False
35647,False
35648,False
35649,False
35650,False
35651,False
35652,False
35653,False
35654,False
35655,False
35656,False
35657,False
35658,False
35659,False
35660,False
35661,False
35662,False
35663,False
35664,False
35665,False
35666,False
35667,False
35668,False
35669,False
35670,False
35671,False
35672,False
35673,False
35674,False
35675,False
35676,False
35677,False
35678,False
35679,False
35680,False
35681,False
35682,False
35683,False
35684,False
35685,False
35686,False
35687,False
35688,False
35689,False
35690,False
35691,False
35692,False
35693,False
35694,False
35695,False
35696,False
35697,False
35698,False
35699,False
35700,False
35701,False
35702,False
35703,False
35704,False
35705,False
35706,False
35707,False
35708,False
35709,False
35710,False
35711,False
35712,False
35713,False
35714,False
35715,False
35716,False
35717,False
35718,False
35719,False
35720,False
35721,False
35722,False
35723,False
35724,False
35725,False
35726,False
35727,False
35728,False
35729,False
35730,False
35731,False
35732,False
35733,False
35734,False
35735,False
35736,False
35737,False
35738,False
35739,False
35740,False
35741,False
35742,False
35743,False
35744,False
35745,False
35746,False
35747,False
35748,False
35749,False
35750,False
35751,False
35752,False
35753,False
35754,False
35755,False
35756,False
35757,False
35758,False
35759,False
35760,False
35761,False
35762,False
35763,False
35764,False
35765,False
35766,False
35767,False
35768,False
35769,False
35770,False
35771,False
35772,False
35773,False
35774,False
35775,False
35776,False
35777,False
35778,False
35779,False
35780,False
35781,False
35782,False
35783,False
35784,False
35785,False
35786,False
35787,False
35788,False
35789,False
35790,False
35791,False
35792,False
35793,False
35794,False
35795,False
35796,False
35797,False
35798,False
35799,False
35800,False
35801,False
35802,False
35803,False
35804,False
35805,False
35806,False
35807,False
35808,False
35809,False
35810,False
35811,False
35812,False
35813,False
35814,False
35815,False
35816,False
35817,False
35818,False
35819,False
35820,False
35821,False
35822,False
35823,False
35824,False
35825,False
35826,False
35827,False
35828,False
35829,False
35830,False
35831,False
35832,False
35833,False
35834,False
35835,False
35836,False
35837,False
35838,False
35839,False
35840,False
35841,False
35842,False
35843,False
35844,False
35845,False
35846,False
35847,False
35848,False
35849,False
35850,False
35851,False
35852,False
35853,False
35854,False
35855,False
35856,False
35857,False
35858,False
35859,False
35860,False
35861,False
35862,False
35863,False
35864,False
35865,False
35866,False
35867,False
35868,False
35869,False
35870,False
35871,False
35872,False
35873,False
35874,False
35875,False
35876,False
35877,False
35878,False
35879,False
35880,False
35881,False
35882,False
35883,False
35884,False
35885,False
35886,False
35887,False
35888,False
35889,False
35890,False
35891,False
35892,False
35893,False
35894,False
35895,False
35896,False
35897,False
35898,False
35899,False
35900,False
35901,False
35902,False
35903,False
35904,False
35905,False
35906,False
35907,False
35908,False
35909,False
35910,False
35911,False
35912,False
35913,False
35914,False
35915,False
35916,False
35917,False
35918,False
35919,False
35920,False
35921,False
35922,False
35923,False
35924,False
35925,False
35926,False
35927,False
35928,False
35929,False
35930,False
35931,False
35932,False
35933,False
35934,False
35935,False
35936,False
35937,False
35938,False
35939,False
35940,False
35941,False
35942,False
35943,False
35944,False
35945,False
35946,False
35947,False
35948,False
35949,False
35950,False
35951,False
35952,False
35953,False
35954,False
35955,False
35956,False
35957,False
35958,False
35959,False
35960,False
35961,False
35962,False
35963,False
35964,False
35965,False
35966,False
35967,False
35968,False
35969,False
35970,False
35971,False
35972,False
35973,False
35974,False
35975,False
35976,False
35977,False
35978,False
35979,False
35980,False
35981,False
35982,False
35983,False
35984,False
35985,False
35986,False
35987,False
35988,False
35989,False
35990,False
35991,False
35992,False
35993,False
35994,False
35995,False
35996,False
35997,False
35998,False
35999,False
36000,False
36001,False
36002,False
36003,False
36004,False
36005,False
36006,False
36007,False
36008,False
36009,False
36010,False
36011,False
36012,False
36013,False
36014,False
36015,False
36016,False
36017,False
36018,False
36019,False
36020,False
36021,False
36022,False
36023,False
36024,False
36025,False
36026,False
36027,False
36028,False
36029,False
36030,False
36031,False
36032,False
36033,False
36034,False
36035,False
36036,False
36037,False
36038,False
36039,False
36040,False
36041,False
36042,False
36043,False
36044,False
36045,False
36046,False
36047,False
36048,False
36049,False
36050,False
36051,False
36052,False
36053,False
36054,False
36055,False
36056,False
36057,False
36058,False
36059,False
36060,False
36061,False
36062,False
36063,False
36064,False
36065,False
36066,False
36067,False
36068,False
36069,False
36070,False
36071,False
36072,False
36073,False
36074,False
36075,False
36076,False
36077,False
36078,False
36079,False
36080,False
36081,False
36082,False
36083,False
36084,False
36085,False
36086,False
36087,False
36088,False
36089,False
36090,False
36091,False
36092,False
36093,False
36094,False
36095,False
36096,False
36097,False
36098,False
36099,False
36100,False
36101,False
36102,False
36103,False
36104,False
36105,False
36106,False
36107,False
36108,False
36109,False
36110,False
36111,False
36112,False
36113,False
36114,False
36115,False
36116,False
36117,False
36118,False
36119,False
36120,False
36121,False
36122,False
36123,False
36124,False
36125,False
36126,False
36127,False
36128,False
36129,False
36130,False
36131,False
36132,False
36133,False
36134,False
36135,False
36136,False
36137,False
36138,False
36139,False
36140,False
36141,False
36142,False
36143,False
36144,False
36145,False
36146,False
36147,False
36148,False
36149,False
36150,False
36151,False
36152,False
36153,False
36154,False
36155,False
36156,False
36157,False
36158,False
36159,False
36160,False
36161,False
36162,False
36163,False
36164,False
36165,False
36166,False
36167,False
36168,False
36169,False
36170,False
36171,False
36172,False
36173,False
36174,False
36175,False
36176,False
36177,False
36178,False
36179,False
36180,False
36181,False
36182,False
36183,False
36184,False
36185,False
36186,False
36187,False
36188,False
36189,False
36190,False
36191,False
36192,False
36193,False
36194,False
36195,False
36196,False
36197,False
36198,False
36199,False
36200,False
36201,False
36202,False
36203,False
36204,False
36205,False
36206,False
36207,False
36208,False
36209,False
36210,False
36211,False
36212,False
36213,False
36214,False
36215,False
36216,False
36217,False
36218,False
36219,False
36220,False
36221,False
36222,False
36223,False
36224,False
36225,False
36226,False
36227,False
36228,False
36229,False
36230,False
36231,False
36232,False
36233,False
36234,False
36235,False
36236,False
36237,False
36238,False
36239,False
36240,False
36241,False
36242,False
36243,False
36244,False
36245,False
36246,False
36247,False
36248,False
36249,False
36250,False
36251,False
36252,False
36253,False
36254,False
36255,False
36256,False
36257,False
36258,False
36259,False
36260,False
36261,False
36262,False
36263,False
36264,False
36265,False
36266,False
36267,False
36268,False
36269,False
36270,False
36271,False
36272,False
36273,False
36274,False
36275,False
36276,False
36277,False
36278,False
36279,False
36280,False
36281,False
36282,False
36283,False
36284,False
36285,False
36286,False
36287,False
36288,False
36289,False
36290,False
36291,False
36292,False
36293,False
36294,False
36295,False
36296,False
36297,False
36298,False
36299,False
36300,False
36301,False
36302,False
36303,False
36304,False
36305,False
36306,False
36307,False
36308,False
36309,False
36310,False
36311,False
36312,False
36313,False
36314,False
36315,False
36316,False
36317,False
36318,False
36319,False
36320,False
36321,False
36322,False
36323,False
36324,False
36325,False
36326,False
36327,False
36328,False
36329,False
36330,False
36331,False
36332,False
36333,False
36334,False
36335,False
36336,False
36337,False
36338,False
36339,False
36340,False
36341,False
36342,False
36343,False
36344,False
36345,False
36346,False
36347,False
36348,False
36349,False
36350,False
36351,False
36352,False
36353,False
36354,False
36355,False
36356,False
36357,False
36358,False
36359,False
36360,False
36361,False
36362,False
36363,False
36364,False
36365,False
36366,False
36367,False
36368,False
36369,False
36370,False
36371,False
36372,False
36373,False
36374,False
36375,False
36376,False
36377,False
36378,False
36379,False
36380,False
36381,False
36382,False
36383,False
36384,False
36385,False
36386,False
36387,False
36388,False
36389,False
36390,False
36391,False
36392,False
36393,False
36394,False
36395,False
36396,False
36397,False
36398,False
36399,False
36400,False
36401,False
36402,False
36403,False
36404,False
36405,False
36406,False
36407,False
36408,False
36409,False
36410,False
36411,False
36412,False
36413,False
36414,False
36415,False
36416,False
36417,False
36418,False
36419,False
36420,False
36421,False
36422,False
36423,False
36424,False
36425,False
36426,False
36427,False
36428,False
36429,False
36430,False
36431,False
36432,False
36433,False
36434,False
36435,False
36436,False
36437,False
36438,False
36439,False
36440,False
36441,False
36442,False
36443,False
36444,False
36445,False
36446,False
36447,False
36448,False
36449,False
36450,False
36451,False
36452,False
36453,False
36454,False
36455,False
36456,False
36457,False
36458,False
36459,False
36460,False
36461,False
36462,False
36463,False
36464,False
36465,False
36466,False
36467,False
36468,False
36469,False
36470,False
36471,False
36472,False
36473,False
36474,False
36475,False
36476,False
36477,False
36478,False
36479,False
36480,False
36481,False
36482,False
36483,False
36484,False
36485,False
36486,False
36487,False
36488,False
36489,False
36490,False
36491,False
36492,False
36493,False
36494,False
36495,False
36496,False
36497,False
36498,False
36499,False
36500,False
36501,False
36502,False
36503,False
36504,False
36505,False
36506,False
36507,False
36508,False
36509,False
36510,False
36511,False
36512,False
36513,False
36514,False
36515,False
36516,False
36517,False
36518,False
36519,False
36520,False
36521,False
36522,False
36523,False
36524,False
36525,False
36526,False
36527,False
36528,False
36529,False
36530,False
36531,False
36532,False
36533,False
36534,False
36535,False
36536,False
36537,False
36538,False
36539,False
36540,False
36541,False
36542,False
36543,False
36544,False
36545,False
36546,False
36547,False
36548,False
36549,False
36550,False
36551,False
36552,False
36553,False
36554,False
36555,False
36556,False
36557,False
36558,False
36559,False
36560,False
36561,False
36562,False
36563,False
36564,False
36565,False
36566,False
36567,False
36568,False
36569,False
36570,False
36571,False
36572,False
36573,False
36574,False
36575,False
36576,False
36577,False
36578,False
36579,False
36580,False
36581,False
36582,False
36583,False
36584,False
36585,False
36586,False
36587,False
36588,False
36589,False
36590,False
36591,False
36592,False
36593,False
36594,False
36595,False
36596,False
36597,False
36598,False
36599,False
36600,False
36601,False
36602,False
36603,False
36604,False
36605,False
36606,False
36607,False
36608,False
36609,False
36610,False
36611,False
36612,False
36613,False
36614,False
36615,False
36616,False
36617,False
36618,False
36619,False
36620,False
36621,False
36622,False
36623,False
36624,False
36625,False
36626,False
36627,False
36628,False
36629,False
36630,False
36631,False
36632,False
36633,False
36634,False
36635,False
36636,False
36637,False
36638,False
36639,False
36640,False
36641,False
36642,False
36643,False
36644,False
36645,False
36646,False
36647,False
36648,False
36649,False
36650,False
36651,False
36652,False
36653,False
36654,False
36655,False
36656,False
36657,False
36658,False
36659,False
36660,False
36661,False
36662,False
36663,False
36664,False
36665,False
36666,False
36667,False
36668,False
36669,False
36670,False
36671,False
36672,False
36673,False
36674,False
36675,False
36676,False
36677,False
36678,False
36679,False
36680,False
36681,False
36682,False
36683,False
36684,False
36685,False
36686,False
36687,False
36688,False
36689,False
36690,False
36691,False
36692,False
36693,False
36694,False
36695,False
36696,False
36697,False
36698,False
36699,False
36700,False
36701,False
36702,False
36703,False
36704,False
36705,False
36706,False
36707,False
36708,False
36709,False
36710,False
36711,False
36712,False
36713,False
36714,False
36715,False
36716,False
36717,False
36718,False
36719,False
36720,False
36721,False
36722,False
36723,False
36724,False
36725,False
36726,False
36727,False
36728,False
36729,False
36730,False
36731,False
36732,False
36733,False
36734,False
36735,False
36736,False
36737,False
36738,False
36739,False
36740,False
36741,False
36742,False
36743,False
36744,False
36745,False
36746,False
36747,False
36748,False
36749,False
36750,False
36751,False
36752,False
36753,False
36754,False
36755,False
36756,False
36757,False
36758,False
36759,False
36760,False
36761,False
36762,False
36763,False
36764,False
36765,False
36766,False
36767,False
36768,False
36769,False
36770,False
36771,False
36772,False
36773,False
36774,False
36775,False
36776,False
36777,False
36778,False
36779,False
36780,False
36781,False
36782,False
36783,False
36784,False
36785,False
36786,False
36787,False
36788,False
36789,False
36790,False
36791,False
36792,False
36793,False
36794,False
36795,False
36796,False
36797,False
36798,False
36799,False
36800,False
36801,False
36802,False
36803,False
36804,False
36805,False
36806,False
36807,False
36808,False
36809,False
36810,False
36811,False
36812,False
36813,False
36814,False
36815,False
36816,False
36817,False
36818,False
36819,False
36820,False
36821,False
36822,False
36823,False
36824,False
36825,False
36826,False
36827,False
36828,False
36829,False
36830,False
36831,False
36832,False
36833,False
36834,False
36835,False
36836,False
36837,False
36838,False
36839,False
36840,False
36841,False
36842,False
36843,False
36844,False
36845,False
36846,False
36847,False
36848,False
36849,False
36850,False
36851,False
36852,False
36853,False
36854,False
36855,False
36856,False
36857,False
36858,False
36859,False
36860,False
36861,False
36862,False
36863,False
36864,False
36865,False
36866,False
36867,False
36868,False
36869,False
36870,False
36871,False
36872,False
36873,False
36874,False
36875,False
36876,False
36877,False
36878,False
36879,False
36880,False
36881,False
36882,False
36883,False
36884,False
36885,False
36886,False
36887,False
36888,False
36889,False
36890,False
36891,False
36892,False
36893,False
36894,False
36895,False
36896,False
36897,False
36898,False
36899,False
36900,False
36901,False
36902,False
36903,False
36904,False
36905,False
36906,False
36907,False
36908,False
36909,False
36910,False
36911,False
36912,False
36913,False
36914,False
36915,False
36916,False
36917,False
36918,False
36919,False
36920,False
36921,False
36922,False
36923,False
36924,False
36925,False
36926,False
36927,False
36928,False
36929,False
36930,False
36931,False
36932,False
36933,False
36934,False
36935,False
36936,False
36937,False
36938,False
36939,False
36940,False
36941,False
36942,False
36943,False
36944,False
36945,False
36946,False
36947,False
36948,False
36949,False
36950,False
36951,False
36952,False
36953,False
36954,False
36955,False
36956,False
36957,False
36958,False
36959,False
36960,False
36961,False
36962,False
36963,False
36964,False
36965,False
36966,False
36967,False
36968,False
36969,False
36970,False
36971,False
36972,False
36973,False
36974,False
36975,False
36976,False
36977,False
36978,False
36979,False
36980,False
36981,False
36982,False
36983,False
36984,False
36985,False
36986,False
36987,False
36988,False
36989,False
36990,False
36991,False
36992,False
36993,False
36994,False
36995,False
36996,False
36997,False
36998,False
36999,False
37000,False
37001,False
37002,False
37003,False
37004,False
37005,False
37006,False
37007,False
37008,False
37009,False
37010,False
37011,False
37012,False
37013,False
37014,False
37015,False
37016,False
37017,False
37018,False
37019,False
37020,False
37021,False
37022,False
37023,False
37024,False
37025,False
37026,False
37027,False
37028,False
37029,False
37030,False
37031,False
37032,False
37033,False
37034,False
37035,False
37036,False
37037,False
37038,False
37039,False
37040,False
37041,False
37042,False
37043,False
37044,False
37045,False
37046,False
37047,False
37048,False
37049,False
37050,False
37051,False
37052,False
37053,False
37054,False
37055,False
37056,False
37057,False
37058,False
37059,False
37060,False
37061,False
37062,False
37063,False
37064,False
37065,False
37066,False
37067,False
37068,False
37069,False
37070,False
37071,False
37072,False
37073,False
37074,False
37075,False
37076,False
37077,False
37078,False
37079,False
37080,False
37081,False
37082,False
37083,False
37084,False
37085,False
37086,False
37087,False
37088,False
37089,False
37090,False
37091,False
37092,False
37093,False
37094,False
37095,False
37096,False
37097,False
37098,False
37099,False
37100,False
37101,False
37102,False
37103,False
37104,False
37105,False
37106,False
37107,False
37108,False
37109,False
37110,False
37111,False
37112,False
37113,False
37114,False
37115,False
37116,False
37117,False
37118,False
37119,False
37120,False
37121,False
37122,False
37123,False
37124,False
37125,False
37126,False
37127,False
37128,False
37129,False
37130,False
37131,False
37132,False
37133,False
37134,False
37135,False
37136,False
37137,False
37138,False
37139,False
37140,False
37141,False
37142,False
37143,False
37144,False
37145,False
37146,False
37147,False
37148,False
37149,False
37150,False
37151,False
37152,False
37153,False
37154,False
37155,False
37156,False
37157,False
37158,False
37159,False
37160,False
37161,False
37162,False
37163,False
37164,False
37165,False
37166,False
37167,False
37168,False
37169,False
37170,False
37171,False
37172,False
37173,False
37174,False
37175,False
37176,False
37177,False
37178,False
37179,False
37180,False
37181,False
37182,False
37183,False
37184,False
37185,False
37186,False
37187,False
37188,False
37189,False
37190,False
37191,False
37192,False
37193,False
37194,False
37195,False
37196,False
37197,False
37198,False
37199,False
37200,False
37201,False
37202,False
37203,False
37204,False
37205,False
37206,False
37207,False
37208,False
37209,False
37210,False
37211,False
37212,False
37213,False
37214,False
37215,False
37216,False
37217,False
37218,False
37219,False
37220,False
37221,False
37222,False
37223,False
37224,False
37225,False
37226,False
37227,False
37228,False
37229,False
37230,False
37231,False
37232,False
37233,False
37234,False
37235,False
37236,False
37237,False
37238,False
37239,False
37240,False
37241,False
37242,False
37243,False
37244,False
37245,False
37246,False
37247,False
37248,False
37249,False
37250,False
37251,False
37252,False
37253,False
37254,False
37255,False
37256,False
37257,False
37258,False
37259,False
37260,False
37261,False
37262,False
37263,False
37264,False
37265,False
37266,False
37267,False
37268,False
37269,False
37270,False
37271,False
37272,False
37273,False
37274,False
37275,False
37276,False
37277,False
37278,False
37279,False
37280,False
37281,False
37282,False
37283,False
37284,False
37285,False
37286,False
37287,False
37288,False
37289,False
37290,False
37291,False
37292,False
37293,False
37294,False
37295,False
37296,False
37297,False
37298,False
37299,False
37300,False
37301,False
37302,False
37303,False
37304,False
37305,False
37306,False
37307,False
37308,False
37309,False
37310,False
37311,False
37312,False
37313,False
37314,False
37315,False
37316,False
37317,False
37318,False
37319,False
37320,False
37321,False
37322,False
37323,False
37324,False
37325,False
37326,False
37327,False
37328,False
37329,False
37330,False
37331,False
37332,False
37333,False
37334,False
37335,False
37336,False
37337,False
37338,False
37339,False
37340,False
37341,False
37342,False
37343,False
37344,False
37345,False
37346,False
37347,False
37348,False
37349,False
37350,False
37351,False
37352,False
37353,False
37354,False
37355,False
37356,False
37357,False
37358,False
37359,False
37360,False
37361,False
37362,False
37363,False
37364,False
37365,False
37366,False
37367,False
37368,False
37369,False
37370,False
37371,False
37372,False
37373,False
37374,False
37375,False
37376,False
37377,False
37378,False
37379,False
37380,False
37381,False
37382,False
37383,False
37384,False
37385,False
37386,False
37387,False
37388,False
37389,False
37390,False
37391,False
37392,False
37393,False
37394,False
37395,False
37396,False
37397,False
37398,False
37399,False
37400,False
37401,False
37402,False
37403,False
37404,False
37405,False
37406,False
37407,False
37408,False
37409,False
37410,False
37411,False
37412,False
37413,False
37414,False
37415,False
37416,False
37417,False
37418,False
37419,False
37420,False
37421,False
37422,False
37423,False
37424,False
37425,False
37426,False
37427,False
37428,False
37429,False
37430,False
37431,False
37432,False
37433,False
37434,False
37435,False
37436,False
37437,False
37438,False
37439,False
37440,False
37441,False
37442,False
37443,False
37444,False
37445,False
37446,False
37447,False
37448,False
37449,False
37450,False
37451,False
37452,False
37453,False
37454,False
37455,False
37456,False
37457,False
37458,False
37459,False
37460,False
37461,False
37462,False
37463,False
37464,False
37465,False
37466,False
37467,False
37468,False
37469,False
37470,False
37471,False
37472,False
37473,False
37474,False
37475,False
37476,False
37477,False
37478,False
37479,False
37480,False
37481,False
37482,False
37483,False
37484,False
37485,False
37486,False
37487,False
37488,False
37489,False
37490,False
37491,False
37492,False
37493,False
37494,False
37495,False
37496,False
37497,False
37498,False
37499,False
37500,False
37501,False
37502,False
37503,False
37504,False
37505,False
37506,False
37507,False
37508,False
37509,False
37510,False
37511,False
37512,False
37513,False
37514,False
37515,False
37516,False
37517,False
37518,False
37519,False
37520,False
37521,False
37522,False
37523,False
37524,False
37525,False
37526,False
37527,False
37528,False
37529,False
37530,False
37531,False
37532,False
37533,False
37534,False
37535,False
37536,False
37537,False
37538,False
37539,False
37540,False
37541,False
37542,False
37543,False
37544,False
37545,False
37546,False
37547,False
37548,False
37549,False
37550,False
37551,False
37552,False
37553,False
37554,False
37555,False
37556,False
37557,False
37558,False
37559,False
37560,False
37561,False
37562,False
37563,False
37564,False
37565,False
37566,False
37567,False
37568,False
37569,False
37570,False
37571,False
37572,False
37573,False
37574,False
37575,False
37576,False
37577,False
37578,False
37579,False
37580,False
37581,False
37582,False
37583,False
37584,False
37585,False
37586,False
37587,False
37588,False
37589,False
37590,False
37591,False
37592,False
37593,False
37594,False
37595,False
37596,False
37597,False
37598,False
37599,False
37600,False
37601,False
37602,False
37603,False
37604,False
37605,False
37606,False
37607,False
37608,False
37609,False
37610,False
37611,False
37612,False
37613,False
37614,False
37615,False
37616,False
37617,False
37618,False
37619,False
37620,False
37621,False
37622,False
37623,False
37624,False
37625,False
37626,False
37627,False
37628,False
37629,False
37630,False
37631,False
37632,False
37633,False
37634,False
37635,False
37636,False
37637,False
37638,False
37639,False
37640,False
37641,False
37642,False
37643,False
37644,False
37645,False
37646,False
37647,False
37648,False
37649,False
37650,False
37651,False
37652,False
37653,False
37654,False
37655,False
37656,False
37657,False
37658,False
37659,False
37660,False
37661,False
37662,False
37663,False
37664,False
37665,False
37666,False
37667,False
37668,False
37669,False
37670,False
37671,False
37672,False
37673,False
37674,False
37675,False
37676,False
37677,False
37678,False
37679,False
37680,False
37681,False
37682,False
37683,False
37684,False
37685,False
37686,False
37687,False
37688,False
37689,False
37690,False
37691,False
37692,False
37693,False
37694,False
37695,False
37696,False
37697,False
37698,False
37699,False
37700,False
37701,False
37702,False
37703,False
37704,False
37705,False
37706,False
37707,False
37708,False
37709,False
37710,False
37711,False
37712,False
37713,False
37714,False
37715,False
37716,False
37717,False
37718,False
37719,False
37720,False
37721,False
37722,False
37723,False
37724,False
37725,False
37726,False
37727,False
37728,False
37729,False
37730,False
37731,False
37732,False
37733,False
37734,False
37735,False
37736,False
37737,False
37738,False
37739,False
37740,False
37741,False
37742,False
37743,False
37744,False
37745,False
37746,False
37747,False
37748,False
37749,False
37750,False
37751,False
37752,False
37753,False
37754,False
37755,False
37756,False
37757,False
37758,False
37759,False
37760,False
37761,False
37762,False
37763,False
37764,False
37765,False
37766,False
37767,False
37768,False
37769,False
37770,False
37771,False
37772,False
37773,False
37774,False
37775,False
37776,False
37777,False
37778,False
37779,False
37780,False
37781,False
37782,False
37783,False
37784,False
37785,False
37786,False
37787,False
37788,False
37789,False
37790,False
37791,False
37792,False
37793,False
37794,False
37795,False
37796,False
37797,False
37798,False
37799,False
37800,False
37801,False
37802,False
37803,False
37804,False
37805,False
37806,False
37807,False
37808,False
37809,False
37810,False
37811,False
37812,False
37813,False
37814,False
37815,False
37816,False
37817,False
37818,False
37819,False
37820,False
37821,False
37822,False
37823,False
37824,False
37825,False
37826,False
37827,False
37828,False
37829,False
37830,False
37831,False
37832,False
37833,False
37834,False
37835,False
37836,False
37837,False
37838,False
37839,False
37840,False
37841,False
37842,False
37843,False
37844,False
37845,False
37846,False
37847,False
37848,False
37849,False
37850,False
37851,False
37852,False
37853,False
37854,False
37855,False
37856,False
37857,False
37858,False
37859,False
37860,False
37861,False
37862,False
37863,False
37864,False
37865,False
37866,False
37867,False
37868,False
37869,False
37870,False
37871,False
37872,False
37873,False
37874,False
37875,False
37876,False
37877,False
37878,False
37879,False
37880,False
37881,False
37882,False
37883,False
37884,False
37885,False
37886,False
37887,False
37888,False
37889,False
37890,False
37891,False
37892,False
37893,False
37894,False
37895,False
37896,False
37897,False
37898,False
37899,False
37900,False
37901,False
37902,False
37903,False
37904,False
37905,False
37906,False
37907,False
37908,False
37909,False
37910,False
37911,False
37912,False
37913,False
37914,False
37915,False
37916,False
37917,False
37918,False
37919,False
37920,False
37921,False
37922,False
37923,False
37924,False
37925,False
37926,False
37927,False
37928,False
37929,False
37930,False
37931,False
37932,False
37933,False
37934,False
37935,False
37936,False
37937,False
37938,False
37939,False
37940,False
37941,False
37942,False
37943,False
37944,False
37945,False
37946,False
37947,False
37948,False
37949,False
37950,False
37951,False
37952,False
37953,False
37954,False
37955,False
37956,False
37957,False
37958,False
37959,False
37960,False
37961,False
37962,False
37963,False
37964,False
37965,False
37966,False
37967,False
37968,False
37969,False
37970,False
37971,False
37972,False
37973,False
37974,False
37975,False
37976,False
37977,False
37978,False
37979,False
37980,False
37981,False
37982,False
37983,False
37984,False
37985,False
37986,False
37987,False
37988,False
37989,False
37990,False
37991,False
37992,False
37993,False
37994,False
37995,False
37996,False
37997,False
37998,False
37999,False
38000,False
38001,False
38002,False
38003,False
38004,False
38005,False
38006,False
38007,False
38008,False
38009,False
38010,False
38011,False
38012,False
38013,False
38014,False
38015,False
38016,False
38017,False
38018,False
38019,False
38020,False
38021,False
38022,False
38023,False
38024,False
38025,False
38026,False
38027,False
38028,False
